Log,Label
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.125.237:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.203.80:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.35.1:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.250.10.223:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.197.226:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.201.204:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.106.10:50010,Anomaly
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.199.86:50010,Anomaly
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.39.209:50010,Anomaly
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.123.1:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.71.146:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.73.220:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.126.22:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.39.144:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.42.207:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.109.209:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.201.204:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.66.102:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.194.245:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.201.204:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.27.63:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.107.227:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.110.8:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.195.33:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.250.15.198:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.123.33:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.43.147:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.250.5.161:50010,Anomaly
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.110.160:50010,Anomaly
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.39.192:50010,Anomaly
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.250.7.230:50010,Anomaly
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.106.10:50010,Anomaly
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.203.149:50010,Anomaly
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.107.196:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.202.209:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.203.129:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.202.209:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.31.85:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.90.64:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.250.6.4:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.43.21:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.91.84:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.107.196:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.110.8:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.42.191:50010,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.250.10.176:50010,Anomaly
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.250.13.188:50010,Anomaly
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete:  is added to invalidSet of 10.251.214.175:50010,Anomaly
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Anomaly
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
18 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
19 INFO dfs.FSDataset: Deleting block  file /mnt/hadoop/dfs/data/current/,Normal
